cls_elec,ct,disp,int,mod_pauli,pol,index
-354.3268,-1.6908,-0.7578,-363.48789999999997,0.6412,-7.3537,280
-403.0508,-1.3524,-0.6477,-407.143,0.5145,-2.6066,281
-402.5378,-1.3526,-0.6412,-406.68240000000003,0.5142,-2.665,282
-400.9792,-1.3536,-0.6327,-405.2913,0.5136,-2.8394,283
-398.3136,-1.3563,-0.6303,-402.91339999999997,0.5126,-3.1258,284
-394.4324,-1.3609,-0.6311,-399.4296,0.5113,-3.5165,285
-389.1683,-1.3697,-0.6354,-394.66800000000006,0.5096,-4.0042,286
-382.2762,-1.3842,-0.641,-388.37590000000006,0.5076,-4.5821,287
-373.4032,-1.4079,-0.6435,-380.1906,0.5055,-5.2415,288
-362.038,-1.4487,-0.652,-369.61359999999996,0.5031,-5.978,289
-347.4268,-1.5202,-0.6606,-355.9103,0.5,-6.8027,290
-395.3677,-1.2227,-0.5696,-399.15659999999997,0.3999,-2.3965,291
-394.8645,-1.2229,-0.5647,-398.7034,0.3998,-2.4511,292
-393.3354,-1.2235,-0.5606,-397.3337,0.3993,-2.6135,293
-390.7203,-1.225,-0.5619,-394.9882,0.3985,-2.8795,294
-386.9128,-1.229,-0.5626,-391.54929999999996,0.3974,-3.2423,295
-381.7485,-1.2365,-0.5632,-386.84869999999995,0.3961,-3.6966,296
-374.9871,-1.2484,-0.5621,-380.6375,0.3946,-4.2345,297
-366.2824,-1.2682,-0.5664,-372.5707,0.393,-4.8467,298
-355.1327,-1.3034,-0.5741,-362.1486,0.3912,-5.5296,299
-340.7985,-1.3669,-0.5917,-348.66159999999996,0.3888,-6.2933,300
-387.9785,-1.1064,-0.5115,-391.4878,0.31,-2.2014,301
-387.4846,-1.1063,-0.5095,-391.0429,0.3099,-2.2524,302
-385.984,-1.1064,-0.5065,-389.6909,0.3095,-2.4035,303
-383.4176,-1.1079,-0.5088,-387.37559999999996,0.3089,-2.6502,304
-379.6809,-1.1113,-0.5107,-383.9825,0.3081,-2.9877,305
-374.6127,-1.1165,-0.5115,-379.3433,0.3071,-3.4097,306
-367.9772,-1.1251,-0.5144,-373.2208,0.3059,-3.91,307
-359.4345,-1.1421,-0.5182,-365.2701,0.3046,-4.4799,308
-348.4923,-1.1742,-0.5192,-354.9981,0.3033,-5.1157,309
-334.4248,-1.2315,-0.5277,-341.7083,0.3015,-5.8258,310
