cls_elec,ct,disp,int,mod_pauli,pol,index
-476.3742,-4.8225,-0.5415,-486.6963999999999,1.1805,-6.1387,238
-461.878,-5.018,-0.5865,-472.6026,1.186,-6.3061,239
-443.2524,-5.3727,-0.6749,-454.7396,1.1886,-6.6282,240
-501.7957,-4.3385,-0.4132,-510.97040000000004,0.9442,-5.3672,241
-501.157,-4.3386,-0.4129,-510.3356999999999,0.9424,-5.3696,242
-499.2162,-4.3385,-0.4134,-508.40530000000007,0.9391,-5.3763,243
-495.8971,-4.3405,-0.415,-505.10220000000004,0.9386,-5.3882,244
-491.0644,-4.3489,-0.4185,-500.29859999999996,0.9395,-5.4063,245
-484.5098,-4.3716,-0.4246,-493.79949999999997,0.9409,-5.4344,246
-475.9282,-4.4221,-0.435,-485.3251,0.9407,-5.4805,247
-464.8807,-4.5188,-0.4552,-474.4752,0.9409,-5.5614,248
-450.732,-4.6979,-0.4933,-460.6933,0.9416,-5.7117,249
-432.55,-5.0266,-0.568,-443.20449999999994,0.9427,-6.0026,250
-489.978,-4.056,-0.3471,-498.5013,0.7534,-4.8736,251
-489.3543,-4.0557,-0.3472,-497.8814,0.7515,-4.8757,252
-487.4591,-4.0552,-0.3477,-495.9944,0.7492,-4.8816,253
-484.218,-4.0556,-0.3493,-492.7650000000001,0.7503,-4.8924,254
-479.4989,-4.0619,-0.3522,-488.0694,0.7526,-4.909,255
-473.0983,-4.0818,-0.3571,-481.7194,0.7521,-4.9343,256
-464.7184,-4.1267,-0.366,-473.43799999999993,0.7489,-4.9758,257
-453.9302,-4.2147,-0.3827,-462.82750000000004,0.7487,-5.0486,258
-440.1132,-4.3782,-0.4153,-449.3392,0.7515,-5.184,259
-422.3552,-4.6827,-0.4774,-432.20930000000004,0.753,-5.447,260
-478.7055,-3.7754,-0.2933,-486.6028999999999,0.6007,-4.4294,261
-478.0961,-3.7744,-0.2936,-485.9964,0.5992,-4.4315,262
-476.2445,-3.7728,-0.2946,-484.15290000000005,0.5963,-4.4373,263
-473.0778,-3.7723,-0.2962,-480.9987,0.5948,-4.4472,264
-468.4671,-3.7779,-0.2982,-476.40880000000004,0.5965,-4.4621,265
-462.2134,-3.7957,-0.302,-470.1975,0.5983,-4.4847,266
-454.0259,-3.8357,-0.3091,-462.09149999999994,0.6012,-4.522,267
-443.4853,-3.9153,-0.3234,-451.7109,0.6006,-4.5875,268
-429.9849,-4.0654,-0.3509,-438.51410000000004,0.5974,-4.7103,269
-412.6324,-4.3464,-0.4038,-421.7323,0.5987,-4.9484,270
-467.9415,-3.4994,-0.2495,-475.2444,0.475,-4.029,271
-467.3458,-3.4985,-0.2499,-474.65070000000003,0.4742,-4.0307,272
-465.5357,-3.4963,-0.2509,-472.8475000000001,0.4713,-4.0359,273
-462.4401,-3.4957,-0.2522,-469.76219999999995,0.4705,-4.0447,274
-457.9329,-3.5002,-0.2538,-465.27430000000004,0.4709,-4.0583,275
-451.8196,-3.5156,-0.2569,-459.19849999999997,0.4729,-4.0793,276
-443.8158,-3.5515,-0.2632,-451.2705,0.4729,-4.1129,277
-433.5117,-3.6239,-0.2752,-441.1101,0.473,-4.1723,278
-420.314,-3.7616,-0.2981,-428.1838,0.4731,-4.2832,279
-403.3495,-4.0204,-0.3444,-411.74179999999996,0.4716,-4.4991,280
-457.6523,-3.2295,-0.2126,-464.3956,0.3709,-3.6721,281
-457.0696,-3.2286,-0.2129,-463.81429999999995,0.3705,-3.6737,282
-455.2993,-3.2269,-0.2137,-462.0496,0.3684,-3.6781,283
-452.2717,-3.2263,-0.2146,-459.031,0.3676,-3.686,284
-447.8634,-3.2299,-0.2162,-454.63970000000006,0.3683,-3.6985,285
-441.8843,-3.2434,-0.2189,-448.69480000000004,0.3694,-3.7176,286
-434.0563,-3.276,-0.224,-440.9347,0.3698,-3.7482,287
-423.9784,-3.3422,-0.2339,-430.9868,0.3696,-3.8019,288
-411.0702,-3.4686,-0.2537,-418.3255,0.3691,-3.9021,289
-394.4769,-3.7071,-0.2939,-402.2081,0.3684,-4.0986,290
-447.8072,-2.9697,-0.1818,-454.0229,0.2891,-3.3533,291
-447.2371,-2.9689,-0.1821,-453.45410000000004,0.2886,-3.3546,292
-445.5048,-2.9674,-0.1826,-451.7261,0.2873,-3.3586,293
-442.5422,-2.9666,-0.1833,-448.7697,0.2886,-3.3662,294
-438.2287,-2.9699,-0.1845,-444.471,0.2896,-3.3775,295
-432.378,-2.9821,-0.1868,-438.6528,0.2888,-3.3947,296
-424.7182,-3.0118,-0.1912,-431.056,0.2876,-3.4224,297
-414.8567,-3.0723,-0.1993,-421.31239999999997,0.2871,-3.4712,298
-402.2256,-3.1882,-0.2161,-408.90399999999994,0.2884,-3.5625,299
-385.9881,-3.4086,-0.2505,-393.1003999999999,0.2883,-3.7415,300
-438.3781,-2.7224,-0.1556,-444.09540000000004,0.2279,-3.0672,301
-437.82,-2.7218,-0.1556,-443.53849999999994,0.2274,-3.0685,302
-436.1241,-2.7206,-0.1558,-441.847,0.2258,-3.0723,303
-433.2239,-2.7201,-0.1562,-438.95410000000004,0.2252,-3.0791,304
-429.001,-2.7227,-0.1574,-434.7448999999999,0.2257,-3.0895,305
-423.2735,-2.7336,-0.1597,-429.04470000000003,0.2273,-3.1052,306
-415.7747,-2.7602,-0.1634,-421.6009,0.2281,-3.1307,307
-406.1206,-2.8158,-0.1704,-412.0541,0.2278,-3.1751,308
-393.7551,-2.9226,-0.1845,-399.89380000000006,0.2267,-3.2583,309
-377.8585,-3.1266,-0.2132,-384.39359999999994,0.2264,-3.4217,310
