cls_elec,ct,disp,int,mod_pauli,pol,index
-966.6191,-77.0352,-0.7209,-1094.4985,1.3282,-51.4515,273
-963.8723,-77.7611,-0.7249,-1092.3478999999998,1.325,-51.3146,274
-959.8728,-78.853,-0.7317,-1089.2464000000002,1.3285,-51.1174,275
-954.4482,-80.4019,-0.7425,-1085.1203000000003,1.3299,-50.8576,276
-947.3467,-82.5478,-0.7615,-1079.8602000000003,1.3325,-50.5367,277
-938.2054,-85.5027,-0.7946,-1073.3403,1.3356,-50.1732,278
-926.5016,-89.5834,-0.8578,-1065.4195,1.3364,-49.8131,279
-911.4725,-95.2649,-0.9873,-1055.9167,1.3675,-49.5595,280
-949.8292,-78.7753,-0.625,-1075.5812,1.0955,-47.4472,281
-949.3109,-78.9196,-0.6255,-1075.1838,1.0947,-47.4225,282
-947.7361,-79.3621,-0.6274,-1073.9784,1.0952,-47.348,283
-945.0428,-80.1368,-0.6308,-1071.9392,1.093,-47.2218,284
-941.1214,-81.3045,-0.6368,-1069.0059999999999,1.0954,-47.0387,285
-935.8027,-82.9595,-0.6465,-1065.1099,1.0967,-46.7979,286
-928.8396,-85.2493,-0.6623,-1060.1539,1.098,-46.5007,287
-919.8762,-88.3959,-0.6911,-1054.0241,1.1003,-46.1612,288
-908.399,-92.729,-0.7459,-1046.5944,1.1013,-45.8218,289
-893.6574,-98.7434,-0.8581,-1037.7116,1.1246,-45.5773,290
-931.6308,-81.2257,-0.5443,-1056.2,0.9036,-43.7028,291
-931.1224,-81.3793,-0.5446,-1055.8232,0.9033,-43.6802,292
-929.5777,-81.8519,-0.5463,-1054.6853,0.9021,-43.6115,293
-926.9361,-82.6798,-0.5494,-1052.7586999999999,0.9007,-43.4941,294
-923.0897,-83.9276,-0.5543,-1049.9923,0.9043,-43.325,295
-917.8729,-85.6948,-0.5628,-1046.3238999999999,0.9084,-43.1018,296
-911.043,-88.1339,-0.577,-1041.6821,0.8979,-42.8261,297
-902.2508,-91.4754,-0.602,-1035.9298000000001,0.9081,-42.5097,298
-890.992,-96.0628,-0.6488,-1028.9815,0.9119,-42.1898,299
-876.5282,-102.4034,-0.746,-1020.708,0.9252,-41.9556,300
-914.1171,-83.8555,-0.476,-1037.9947,0.7487,-40.2948,301
-913.6183,-84.0191,-0.4762,-1037.6415,0.7465,-40.2744,302
-912.1027,-84.5236,-0.4775,-1036.5672,0.747,-40.2104,303
-909.5107,-85.4072,-0.4803,-1034.7502000000002,0.7501,-40.1021,304
-905.7366,-86.738,-0.4848,-1032.1562,0.749,-39.9458,305
-900.6178,-88.6205,-0.4922,-1028.7164,0.7526,-39.7385,306
-893.9162,-91.2119,-0.5048,-1024.3621,0.7533,-39.4825,307
-885.2889,-94.7485,-0.5271,-1018.9964,0.7557,-39.1876,308
-874.2406,-99.5842,-0.5675,-1012.5247999999999,0.7549,-38.8874,309
-860.045,-106.239,-0.6524,-1004.8331999999999,0.7672,-38.664,310
